user_id,clinic_id,role_type,first_name,last_name,email,password_hash,created_at,last_login,is_active,failed_login_attempts
U177,C044,Clinic_Admin,Ravi,Subramanian,ravis@C044.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-07-25 00:00:00+00:00,2026-03-06 16:45:00+00:00,True,0
U178,C048,Doctor,Madhavan,Raghavan,madhavanr@C048.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-08-11 00:00:00+00:00,2026-03-23 12:12:00+00:00,True,0
U179,C017,Doctor,Vijay,Balasubramanian,vijay.balasubramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-09-12 00:00:00+00:00,2026-04-06 16:16:00+00:00,True,3
U180,C034,Doctor,Mohan,Subramanian,mohan.subramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-12-16 00:00:00+00:00,2026-03-05 18:54:00+00:00,True,1
U181,C048,Doctor,Ramesh,Ranganathan,rameshr@C048.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-12 00:00:00+00:00,2026-04-03 17:12:00+00:00,True,0
U182,C022,Pharmacist,Anitha,Mudaliar,anitham@C022.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-06-07 00:00:00+00:00,2026-04-06 06:52:00+00:00,True,0
U183,C014,Doctor,Meenakshi,Srinivasan,meenakshis@C014.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-20 00:00:00+00:00,2026-03-26 06:53:00+00:00,True,3
U184,C003,Doctor,Revathi,Iyer,revathi.iyer@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-09-18 00:00:00+00:00,2026-03-08 06:53:00+00:00,True,0
U185,C044,Doctor,Revathi,Nair,revathi.nair@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-12-07 00:00:00+00:00,2026-04-06 03:14:00+00:00,True,1
U186,C031,Clinic_Admin,Revathi,Raghavan,revathi.raghavan@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-03-19 00:00:00+00:00,2026-04-04 12:49:00+00:00,True,0
U187,C009,Doctor,Suresh,Sundaram,sureshs@C009.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-09-15 00:00:00+00:00,2026-03-08 03:05:00+00:00,True,0
U188,C010,Doctor,Dinesh,Iyengar,dineshi@C010.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-12-27 00:00:00+00:00,2026-03-15 06:57:00+00:00,True,0
U189,C005,Doctor,Suresh,Natarajan,sureshn@C005.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-15 00:00:00+00:00,2026-03-15 15:18:00+00:00,True,2
U190,,Super_Admin,Preethi,Vasudevan,preethi.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2022-01-02 00:00:00+00:00,2026-03-18 04:13:00+00:00,True,0
U191,C038,Pharmacist,Ramya,Raghavan,ramya.raghavan@tnhealthnetwork.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-07-11 00:00:00+00:00,2026-03-23 11:20:00+00:00,True,0
U192,,Super_Admin,Bhavani,Srinivasan,bhavanis@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2021-01-02 00:00:00+00:00,2026-03-25 13:47:00+00:00,True,0
U193,C021,Clinic_Admin,Kavitha,Iyer,kavithai@C021.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-10-06 00:00:00+00:00,2026-03-09 17:02:00+00:00,True,0
U194,C042,Doctor,Senthil,Iyer,senthil.iyer@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-01-01 00:00:00+00:00,2026-03-25 20:47:00+00:00,True,0
U195,C009,Doctor,Kamala,Srinivasan,kamalas@C009.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-29 00:00:00+00:00,2026-04-03 19:06:00+00:00,True,0
U196,C008,Pharmacist,Murugan,Srinivasan,murugan.srinivasan@tnhealthnetwork.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-03-17 00:00:00+00:00,2026-03-09 14:46:00+00:00,True,1
U197,C010,Doctor,Arun,Krishnan,arun.krishnan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-10-11 00:00:00+00:00,2026-03-23 18:34:00+00:00,True,0
U198,C030,Clinic_Admin,Ramesh,Natarajan,ramesh.natarajan@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-02-06 00:00:00+00:00,2026-03-24 05:49:00+00:00,True,0
U199,C045,Doctor,Sowmya,Natarajan,sowmya.natarajan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-03-04 00:00:00+00:00,2026-03-02 11:08:00+00:00,True,0
U200,C009,Doctor,Gayathri,Krishnan,gayathrik@C009.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-09-20 00:00:00+00:00,2026-03-13 22:39:00+00:00,True,0
